date,year,month,aqi,pm25,pm10,no2,so2,co,o3,season,source
2024-04-09,2024,4,187.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-10,2024,4,210.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-11,2024,4,174.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-12,2024,4,171.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-13,2024,4,168.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-14,2024,4,188.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-15,2024,4,187.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-16,2024,4,150.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-17,2024,4,159.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-18,2024,4,153.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-19,2024,4,154.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-20,2024,4,136.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-21,2024,4,134.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-22,2024,4,153.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-23,2024,4,153.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-24,2024,4,159.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-25,2024,4,166.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-26,2024,4,155.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-27,2024,4,148.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-28,2024,4,154.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-29,2024,4,157.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-04-30,2024,4,158.000,46.070,297.200,60.500,60.100,,,Pre-monsoon,daily_aqi
2024-05-01,2024,5,133.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-02,2024,5,150.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-03,2024,5,171.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-04,2024,5,160.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-05,2024,5,133.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-06,2024,5,122.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-07,2024,5,147.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-08,2024,5,151.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-09,2024,5,166.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-10,2024,5,152.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-11,2024,5,121.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-12,2024,5,147.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-13,2024,5,173.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-14,2024,5,146.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-15,2024,5,157.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-16,2024,5,151.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-17,2024,5,133.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-18,2024,5,112.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-19,2024,5,156.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-20,2024,5,135.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-21,2024,5,134.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-22,2024,5,110.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-23,2024,5,148.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-24,2024,5,125.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-25,2024,5,115.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-26,2024,5,84.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-27,2024,5,70.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-28,2024,5,70.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-29,2024,5,85.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-30,2024,5,70.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-05-31,2024,5,64.000,32.790,276.800,55.800,55.300,,,Pre-monsoon,daily_aqi
2024-06-01,2024,6,80.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-02,2024,6,66.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-03,2024,6,70.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-04,2024,6,68.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-05,2024,6,70.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-06,2024,6,75.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-07,2024,6,81.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-08,2024,6,79.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-09,2024,6,64.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-10,2024,6,74.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-11,2024,6,68.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-12,2024,6,74.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-13,2024,6,74.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-14,2024,6,74.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-15,2024,6,78.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-16,2024,6,81.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-17,2024,6,77.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-18,2024,6,70.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-19,2024,6,68.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-20,2024,6,64.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-21,2024,6,68.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-22,2024,6,60.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-23,2024,6,58.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-24,2024,6,64.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-25,2024,6,62.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-26,2024,6,64.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-27,2024,6,60.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-28,2024,6,48.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-29,2024,6,58.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-06-30,2024,6,62.000,25.530,123.000,30.200,31.300,,,Monsoon,daily_aqi
2024-07-01,2024,7,64.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-02,2024,7,65.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-03,2024,7,66.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-04,2024,7,63.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-05,2024,7,66.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-06,2024,7,65.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-07,2024,7,56.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-08,2024,7,56.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-09,2024,7,48.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-10,2024,7,48.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-11,2024,7,52.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-12,2024,7,75.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-13,2024,7,74.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-14,2024,7,66.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-15,2024,7,52.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-16,2024,7,46.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-17,2024,7,44.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-18,2024,7,48.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-19,2024,7,48.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-20,2024,7,47.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-21,2024,7,48.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-22,2024,7,46.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-23,2024,7,50.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-24,2024,7,61.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-25,2024,7,64.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-26,2024,7,64.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-27,2024,7,55.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-28,2024,7,52.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-29,2024,7,55.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-30,2024,7,66.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-07-31,2024,7,70.000,12.500,102.500,25.600,26.500,,,Monsoon,daily_aqi
2024-08-01,2024,8,69.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-02,2024,8,64.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-03,2024,8,58.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-04,2024,8,65.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-05,2024,8,68.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-06,2024,8,78.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-07,2024,8,89.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-08,2024,8,76.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-09,2024,8,74.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-10,2024,8,105.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-11,2024,8,102.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-12,2024,8,99.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-13,2024,8,89.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-14,2024,8,111.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-15,2024,8,96.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-16,2024,8,76.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-17,2024,8,51.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-18,2024,8,64.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-19,2024,8,66.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-20,2024,8,84.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-21,2024,8,95.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-22,2024,8,102.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-23,2024,8,76.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-24,2024,8,74.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-25,2024,8,58.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-26,2024,8,79.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-27,2024,8,78.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-28,2024,8,102.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-29,2024,8,103.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-30,2024,8,88.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-08-31,2024,8,80.000,14.130,106.600,26.500,27.400,,,Monsoon,daily_aqi
2024-09-01,2024,9,96.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-02,2024,9,110.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-03,2024,9,103.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-04,2024,9,114.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-05,2024,9,126.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-06,2024,9,120.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-07,2024,9,167.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-08,2024,9,102.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-09,2024,9,84.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-10,2024,9,100.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-11,2024,9,128.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-12,2024,9,113.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-13,2024,9,55.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-14,2024,9,38.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-15,2024,9,63.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-16,2024,9,112.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-17,2024,9,136.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-18,2024,9,154.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-19,2024,9,155.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-20,2024,9,152.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-21,2024,9,100.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-22,2024,9,106.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-23,2024,9,170.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-24,2024,9,88.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-25,2024,9,73.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-26,2024,9,94.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-27,2024,9,122.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-28,2024,9,90.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-29,2024,9,107.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-09-30,2024,9,161.000,26.330,112.800,27.900,28.900,,,Monsoon,daily_aqi
2024-10-01,2024,10,148.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-02,2024,10,138.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-03,2024,10,102.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-04,2024,10,115.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-05,2024,10,136.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-06,2024,10,120.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-07,2024,10,148.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-08,2024,10,127.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-09,2024,10,142.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-10,2024,10,105.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-11,2024,10,94.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-12,2024,10,110.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-13,2024,10,125.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-14,2024,10,136.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-15,2024,10,158.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-16,2024,10,195.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-17,2024,10,145.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-18,2024,10,169.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-19,2024,10,134.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-20,2024,10,120.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-21,2024,10,138.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-22,2024,10,110.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-23,2024,10,66.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-24,2024,10,38.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-25,2024,10,56.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-26,2024,10,110.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-27,2024,10,123.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-28,2024,10,118.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-29,2024,10,134.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-30,2024,10,103.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-10-31,2024,10,108.000,50.830,225.500,51.200,50.500,,,Post-monsoon,daily_aqi
2024-11-01,2024,11,124.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-02,2024,11,140.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-03,2024,11,120.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-04,2024,11,106.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-05,2024,11,90.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-06,2024,11,70.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-07,2024,11,83.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-08,2024,11,78.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-09,2024,11,80.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-10,2024,11,79.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-11,2024,11,82.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-12,2024,11,79.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-13,2024,11,118.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-14,2024,11,164.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-15,2024,11,168.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-16,2024,11,194.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-17,2024,11,170.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-18,2024,11,112.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-19,2024,11,100.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-20,2024,11,166.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-21,2024,11,155.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-22,2024,11,163.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-23,2024,11,169.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-24,2024,11,177.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-25,2024,11,179.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-26,2024,11,182.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-27,2024,11,130.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-28,2024,11,150.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-29,2024,11,138.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-11-30,2024,11,143.000,74.850,287.000,62.800,62.500,,,Post-monsoon,daily_aqi
2024-12-01,2024,12,148.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-02,2024,12,157.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-03,2024,12,164.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-04,2024,12,178.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-05,2024,12,190.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-06,2024,12,179.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-07,2024,12,172.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-08,2024,12,177.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-09,2024,12,172.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-10,2024,12,176.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-11,2024,12,177.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-12,2024,12,176.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-13,2024,12,174.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-14,2024,12,171.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-15,2024,12,168.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-16,2024,12,172.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-17,2024,12,175.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-18,2024,12,170.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-19,2024,12,178.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-20,2024,12,178.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-21,2024,12,180.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-22,2024,12,170.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-23,2024,12,175.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-24,2024,12,170.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-25,2024,12,178.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-26,2024,12,180.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-27,2024,12,172.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-28,2024,12,173.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-29,2024,12,174.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-30,2024,12,174.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2024-12-31,2024,12,177.000,86.710,389.500,79.000,79.400,,,Winter,daily_aqi
2025-01-01,2025,1,210.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-02,2025,1,185.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-03,2025,1,178.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-04,2025,1,178.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-05,2025,1,185.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-06,2025,1,176.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-07,2025,1,176.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-08,2025,1,172.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-09,2025,1,168.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-10,2025,1,182.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-11,2025,1,183.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-12,2025,1,180.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-13,2025,1,182.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-14,2025,1,188.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-15,2025,1,176.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-16,2025,1,172.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-17,2025,1,170.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-18,2025,1,170.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-19,2025,1,168.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-20,2025,1,180.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-21,2025,1,198.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-22,2025,1,198.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-23,2025,1,198.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-24,2025,1,190.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-25,2025,1,180.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
2025-01-26,2025,1,172.000,108.390,445.200,86.600,88.000,,,Winter,daily_aqi
